"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","desc","fc"
"147","sa_c692s500_a_at",1.18808962654905,4.4477085835326,11.3872065937858,6e-06,0.00032988859690051,4.09993520166509,"sa_c692s500_a_at|1120053 // gi|1120053|ref|NC_002758.2|NC_002758.2(GI:57634611):101918-102402(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0094 // ncbi_bacterial // 20 // --- /// 1122864 // gi|1122864|ref|NC_002745.2|NC_002745.2(GI:29165615):101957-102441(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0090 // ncbi_bacterial // 20 // --- /// 3236867 // gi|3236867|ref|NC_002951.2|NC_002951.2(GI:57650036):87499-87983(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0077 // ncbi_bacterial // 20 // ---",2.27850830098524
"148","sa_c5801s5043_a_at",-1.13868803076076,5.61295565046819,-11.3471124909639,6e-06,0.000335844608009479,4.07259260762163,"sa_c5801s5043_a_at|1122477 // gi|1122477|ref|NC_002758.2|NC_002758.2(GI:57634611):2588995-2590182(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=chloramphenicol resistance protein LOCUS=SAV2452 // ncbi_bacterial // 20 // --- /// 1125168 // gi|1125168|ref|NC_002745.2|NC_002745.2(GI:29165615):2517801-2518988(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2241 // ncbi_bacterial // 20 // --- /// 3237248 // gi|3237248|ref|NC_002951.2|NC_002951.2(GI:57650036):2518676-2519863(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=drug transporter, putative LOCUS=SACOL2460 // ncbi_bacterial // 20 // ---",0.454172408756508
"149","sa_c6720s5861_a_at",3.23937854231812,3.97772741776599,11.3085385630516,7e-06,0.000341629494330856,4.04620202917303,"sa_c6720s5861_a_at|1122703 // gi|1122703|ref|NC_002758.2|NC_002758.2(GI:57634611):2845328-2846578(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=Histidinol dehydrogenase LOCUS=SAV2678 // ncbi_bacterial // 20 // --- /// 1125400 // gi|1125400|ref|NC_002745.2|NC_002745.2(GI:29165615):2781614-2782864(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2470 // ncbi_bacterial // 20 // --- /// 3238670 // gi|3238670|ref|NC_002951.2|NC_002951.2(GI:57650036):2774492-2775748(-) Staphylococcus aureus subsp. aureus COL, GENE=hisD PRODUCT=histidinol dehydrogenase LOCUS=SACOL2702 // ncbi_bacterial // 20 // ---",9.44387235718391
"150","sa_c10552s11012_s_at",-2.59731963733315,4.32745203442932,-11.1811414752156,7e-06,0.000367310074806729,3.95844662347555,"sa_c10552s11012_s_at|3237331 // gi|3237331|ref|NC_002951.2|NC_002951.2(GI:57650036):1050815-1052298(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=glycosyl transferase, group 1 family protein LOCUS=SACOL1043 // ncbi_bacterial // 20 // ---",0.165245210565844
"151","sa_c664s473_a_at",1.73399048021111,4.46846355994655,11.1393453147291,7e-06,0.000374545219908923,3.92945470167831,"sa_c664s473_a_at|1121044 // gi|1121044|ref|NC_002758.2|NC_002758.2(GI:57634611):1120232-1120497(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1067 // ncbi_bacterial // 20 // --- /// 1123742 // gi|1123742|ref|NC_002745.2|NC_002745.2(GI:29165615):1043904-1044169(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0919 // ncbi_bacterial // 20 // --- /// 3237671 // gi|3237671|ref|NC_002951.2|NC_002951.2(GI:57650036):1085222-1085487(+) Staphylococcus aureus subsp. aureus COL, GENE=purS  LOCUS=SACOL1076 // ncbi_bacterial // 20 // ---",3.3264664433564
"152","sa_c6467s5637_a_at",2.31900652892918,5.59520303383386,11.1065646132774,7e-06,0.00037981479151119,3.90664607728547,"sa_c6467s5637_a_at|1122646 // gi|1122646|ref|NC_002758.2|NC_002758.2(GI:57634611):2771957-2772454(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=putative glutathione peroxidase LOCUS=SAV2621 // ncbi_bacterial // 20 // --- /// 1125343 // gi|1125343|ref|NC_002745.2|NC_002745.2(GI:29165615):2708243-2708740(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2414 // ncbi_bacterial // 20 // --- /// 3237062 // gi|3237062|ref|NC_002951.2|NC_002951.2(GI:57650036):2700984-2701481(-) Staphylococcus aureus subsp. aureus COL, GENE=gpxA2 PRODUCT=glutathione peroxidase LOCUS=SACOL2641 // ncbi_bacterial // 20 // ---",4.98988486937322
"153","sa_c5694s4942_a_at",1.11536686988164,3.50645769854884,11.0886983114695,8e-06,0.000381595655462749,3.89418867677803,"sa_c5694s4942_a_at|1120206 // gi|1120206|ref|NC_002758.2|NC_002758.2(GI:57634611):290079-291136(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=sorbitol dehydrogenase LOCUS=SAV0248 // ncbi_bacterial // 20 // --- /// 1123017 // gi|1123017|ref|NC_002745.2|NC_002745.2(GI:29165615):290119-291176(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=sorbitol dehydrogenase LOCUS=SA0239 // ncbi_bacterial // 20 // --- /// 3236807 // gi|3236807|ref|NC_002951.2|NC_002951.2(GI:57650036):271040-272097(+) Staphylococcus aureus subsp. aureus COL, GENE=gutB PRODUCT=sorbitol dehydrogenase LOCUS=SACOL0233 // ncbi_bacterial // 20 // ---",2.1665009509867
"154","sa_c9481s10390_x_at",-1.23069132678004,0.961881089050826,-10.993843302376,8e-06,0.000402530318809956,3.82773942384999,"sa_c9481s10390_x_at|1121801 // gi|1121801|ref|NC_002758.2|NC_002758.2(GI:57634611):1956326-1956727(-) Staphylococcus aureus subsp. aureus Mu50, GENE=yent1 PRODUCT=enterotoxin LOCUS=SAV1827 // ncbi_bacterial // 20 // --- /// 1124488 // gi|1124488|ref|NC_002745.2|NC_002745.2(GI:29165615):1878533-1878934(-) Staphylococcus aureus subsp. aureus N315, GENE=yent1 PRODUCT=enterotoxin Yent1 LOCUS=SA1645 // ncbi_bacterial // 20 // ---",0.426113207250497
"155","sa_c5829s5070_a_at",1.16158977995691,6.36251941780947,10.9668897496621,8e-06,0.000406836036984544,3.80876138241315,"sa_c5829s5070_a_at|1120209 // gi|1120209|ref|NC_002758.2|NC_002758.2(GI:57634611):292877-293595(+) Staphylococcus aureus subsp. aureus Mu50, GENE=ispD  LOCUS=SAV0251 // ncbi_bacterial // 19 // --- /// 1123020 // gi|1123020|ref|NC_002745.2|NC_002745.2(GI:29165615):292917-293635(+) Staphylococcus aureus subsp. aureus N315, GENE=ispD  LOCUS=SA0241 // ncbi_bacterial // 19 // --- /// 3236702 // gi|3236702|ref|NC_002951.2|NC_002951.2(GI:57650036):273838-274556(+) Staphylococcus aureus subsp. aureus COL, GENE=ispD  LOCUS=SACOL0236 // ncbi_bacterial // 19 // ---",2.23703802582539
"156","sa_c5980s5185_a_at",-1.77196816428647,5.10579706603501,-10.8962659891201,8e-06,0.00042284124134855,3.75883138390459,"sa_c5980s5185_a_at|1122528 // gi|1122528|ref|NC_002758.2|NC_002758.2(GI:57634611):2642315-2645431(-) Staphylococcus aureus subsp. aureus Mu50, GENE=fnb PRODUCT=fibronectin-binding protein homolog LOCUS=SAV2503 // ncbi_bacterial // 20 // --- /// 1125218 // gi|1125218|ref|NC_002745.2|NC_002745.2(GI:29165615):2571889-2575005(-) Staphylococcus aureus subsp. aureus N315, GENE=fnb PRODUCT=hypothetical protein LOCUS=SA2291 // ncbi_bacterial // 20 // --- /// 3238064 // gi|3238064|ref|NC_002951.2|NC_002951.2(GI:57650036):2569440-2572496(-) Staphylococcus aureus subsp. aureus COL, GENE=fnbA PRODUCT=fibronectin-binding protein A LOCUS=SACOL2511 // ncbi_bacterial // 20 // --- /// J04151 // S.aureus fibronectin-binding protein (fnbA) mRNA, complete cds. // gb // 20 // ---",0.292809006601468
"157","sa_c521s9580_a_at",-2.13029797930091,4.31213310786768,-10.7165236504389,1e-05,0.000471712379801484,3.63040766576827,"sa_c521s9580_a_at|3236078 // gi|3236078|ref|NC_002951.2|NC_002951.2(GI:57650036):1050522-1050811(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1042 // ncbi_bacterial // 20 // ---",0.228410680940703
"158","sa_c8196s7173_a_at",2.41667088999337,6.49279185920684,10.6957573829427,1e-05,0.000475090971419075,3.61544397501599,"sa_c8196s7173_a_at|1120681 // gi|1120681|ref|NC_002758.2|NC_002758.2(GI:57634611):782061-782501(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0708 // ncbi_bacterial // 20 // --- /// 1123470 // gi|1123470|ref|NC_002745.2|NC_002745.2(GI:29165615):757812-758252(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0663 // ncbi_bacterial // 20 // --- /// 3237925 // gi|3237925|ref|NC_002951.2|NC_002951.2(GI:57650036):790262-790702(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0768 // ncbi_bacterial // 20 // ---",5.33937504707435
"159","sa_c8744s7687_a_at",2.76320774223903,5.66123317930986,10.5243916033657,1.1e-05,0.000528153076890881,3.49094329636998,"sa_c8744s7687_a_at|1121685 // gi|1121685|ref|NC_002758.2|NC_002758.2(GI:57634611):1829047-1829549(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to universal stress protein family LOCUS=SAV1710 // ncbi_bacterial // 20 // --- /// 1124377 // gi|1124377|ref|NC_002745.2|NC_002745.2(GI:29165615):1751133-1751635(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1532 // ncbi_bacterial // 20 // --- /// 3235995 // gi|3235995|ref|NC_002951.2|NC_002951.2(GI:57650036):1798750-1799252(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=universal stress protein family LOCUS=SACOL1759 // ncbi_bacterial // 20 // ---",6.78904073761777
"160","sa_c1912s1635_a_at",3.79481273573407,5.67692620186706,10.3908548140991,1.2e-05,0.000573450770151977,3.39264597850127,"sa_c1912s1635_a_at|1121368 // gi|1121368|ref|NC_002758.2|NC_002758.2(GI:57634611):1476071-1477278(+) Staphylococcus aureus subsp. aureus Mu50, GENE=lysC PRODUCT=aspartokinase II LOCUS=SAV1393 // ncbi_bacterial // 20 // --- /// 1124064 // gi|1124064|ref|NC_002745.2|NC_002745.2(GI:29165615):1399742-1400949(+) Staphylococcus aureus subsp. aureus N315, GENE=lysC PRODUCT=aspartokinase II LOCUS=SA1225 // ncbi_bacterial // 20 // --- /// 3236208 // gi|3236208|ref|NC_002951.2|NC_002951.2(GI:57650036):1440600-1441807(+) Staphylococcus aureus subsp. aureus COL, GENE=lysC PRODUCT=aspartokinase, alpha and beta subunits LOCUS=SACOL1428 // ncbi_bacterial // 20 // ---",13.8788173834476
"161","sa_c4494s3841_a_at",1.15467455995972,6.06646301883902,10.3160075249793,1.2e-05,0.000599154408650246,3.33705056861391,"sa_c4494s3841_a_at|1122149 // gi|1122149|ref|NC_002758.2|NC_002758.2(GI:57634611):2261297-2262481(-) Staphylococcus aureus subsp. aureus Mu50, GENE=hmrA PRODUCT=HmrA LOCUS=SAV2133 // ncbi_bacterial // 20 // --- /// 1124836 // gi|1124836|ref|NC_002745.2|NC_002745.2(GI:29165615):2184865-2186049(-) Staphylococcus aureus subsp. aureus N315, GENE=hmrA PRODUCT=hypothetical protein LOCUS=SA1935 // ncbi_bacterial // 20 // --- /// 3237461 // gi|3237461|ref|NC_002951.2|NC_002951.2(GI:57650036):2186403-2187587(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=peptidase, M20/M25/M40 family LOCUS=SACOL2125 // ncbi_bacterial // 20 // ---",2.22634096660851
"162","sa_c678s484_a_at",1.70201201593378,6.51892060450642,10.2675232914548,1.3e-05,0.000612174019854529,3.30084310563887,"sa_c678s484_a_at|1121047 // gi|1121047|ref|NC_002758.2|NC_002758.2(GI:57634611):1123329-1124815(+) Staphylococcus aureus subsp. aureus Mu50, GENE=purF PRODUCT=phosphoribosylpyrophosphate amidotransferase LOCUS=SAV1070 // ncbi_bacterial // 20 // --- /// 1123745 // gi|1123745|ref|NC_002745.2|NC_002745.2(GI:29165615):1047001-1048487(+) Staphylococcus aureus subsp. aureus N315, GENE=purF  LOCUS=SA0922 // ncbi_bacterial // 20 // --- /// 3236103 // gi|3236103|ref|NC_002951.2|NC_002951.2(GI:57650036):1088319-1089805(+) Staphylococcus aureus subsp. aureus COL, GENE=purF PRODUCT=amidophosphoribosyltransferase LOCUS=SACOL1079 // ncbi_bacterial // 20 // ---",3.25354389056656
"163","sa_c1988s9104_a_at",1.27234957345391,7.29521548542576,10.2656956488238,1.3e-05,0.000612174019854529,3.29947523921489,"sa_c1988s9104_a_at|1121387 // gi|1121387|ref|NC_002758.2|NC_002758.2(GI:57634611):1494223-1495491(-) Staphylococcus aureus subsp. aureus Mu50, GENE=odhB PRODUCT=dihydrolipoamide acetyltransferase LOCUS=SAV1412 // ncbi_bacterial // 20 // --- /// 1124083 // gi|1124083|ref|NC_002745.2|NC_002745.2(GI:29165615):1417894-1419162(-) Staphylococcus aureus subsp. aureus N315, GENE=odhB PRODUCT=dihydrolipoamide acetyltransferase LOCUS=SA1244 // ncbi_bacterial // 20 // --- /// 3238283 // gi|3238283|ref|NC_002951.2|NC_002951.2(GI:57650036):1459691-1460959(-) Staphylococcus aureus subsp. aureus COL, GENE=sucB PRODUCT=dihydrolipoamide acetyltransferase LOCUS=SACOL1448 // ncbi_bacterial // 20 // ---",2.41554641310423
"164","sa_c4185s3537_a_at",2.39182764806291,5.0323793399994,10.2040354597807,1.3e-05,0.000634335257249122,3.25319815057955,"sa_c4185s3537_a_at|1122060 // gi|1122060|ref|NC_002758.2|NC_002758.2(GI:57634611):2169029-2170641(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to DNA mismatch repair protein MutS LOCUS=SAV2048 // ncbi_bacterial // 20 // --- /// 1124747 // gi|1124747|ref|NC_002745.2|NC_002745.2(GI:29165615):2092596-2094208(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1853 // ncbi_bacterial // 20 // --- /// 3236159 // gi|3236159|ref|NC_002951.2|NC_002951.2(GI:57650036):2096286-2097898(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL2037 // ncbi_bacterial // 20 // ---",5.24821800119104
"165","sa_c524s9582cv_s_at",-2.53853344321034,5.80909630760704,-10.1207355566957,1.4e-05,0.000663225201081641,3.19028033477561,"sa_c524s9582cv_s_at|3237331 // gi|3237331|ref|NC_002951.2|NC_002951.2(GI:57650036):1050815-1052298(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=glycosyl transferase, group 1 family protein LOCUS=SACOL1043 // ncbi_bacterial // 20 // ---",0.172117602745404
"166","sa_i11054dr_x_at",1.58081581831388,1.37106304452732,10.106476155435,1.4e-05,0.000663409195239199,3.17946354272062,"sa_i11054dr_x_at|1122694 // gi|1122694|ref|NC_002758.2|NC_002758.2(GI:57634611):2836573-2837627(+) Staphylococcus aureus subsp. aureus Mu50, GENE=icaC PRODUCT=intercellular adhesion protein C LOCUS=SAV2669 // ncbi_bacterial // 33 // --- /// 1125391 // gi|1125391|ref|NC_002745.2|NC_002745.2(GI:29165615):2772859-2773913(+) Staphylococcus aureus subsp. aureus N315, GENE=icaC PRODUCT=intercellular adhesion protein C LOCUS=SA2462 // ncbi_bacterial // 34 // --- /// 3238688 // gi|3238688|ref|NC_002951.2|NC_002951.2(GI:57650036):2765682-2766735(+) Staphylococcus aureus subsp. aureus COL, GENE=icaC  LOCUS=SACOL2692 // ncbi_bacterial // 39 // ---",2.99138959654434
"167","sa_c9380s9405_a_at",2.4841503008936,5.66274931479493,10.1027992204316,1.4e-05,0.000663409195239199,3.17667210792724,"sa_c9380s9405_a_at|1122540 // gi|1122540|ref|NC_002758.2|NC_002758.2(GI:57634611):2658141-2658913(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=probable transmembrane protein smpB LOCUS=SAV2515 // ncbi_bacterial // 20 // --- /// 1125230 // gi|1125230|ref|NC_002745.2|NC_002745.2(GI:29165615):2587715-2588487(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2303 // ncbi_bacterial // 20 // --- /// 3238190 // gi|3238190|ref|NC_002951.2|NC_002951.2(GI:57650036):2586834-2587606(+) Staphylococcus aureus subsp. aureus COL,   LOCUS=SACOL2526 // ncbi_bacterial // 20 // ---",5.59504719619295
"168","sa_c2516s2092_a_at",1.74899102090762,2.3955573136796,10.0236622496402,1.5e-05,0.000696279363340914,3.11637240163458,"sa_c2516s2092_a_at|1120114 // gi|1120114|ref|NC_002758.2|NC_002758.2(GI:57634611):173493-174619(+) Staphylococcus aureus subsp. aureus Mu50, GENE=capG PRODUCT=capsular polysaccharide synthesis enzyme Cap5G LOCUS=SAV0155 // ncbi_bacterial // 20 // --- /// 1122925 // gi|1122925|ref|NC_002745.2|NC_002745.2(GI:29165615):173532-174658(+) Staphylococcus aureus subsp. aureus N315, GENE=capG PRODUCT=capsular polysaccharide synthesis enzyme Cap5G LOCUS=SA0150 // ncbi_bacterial // 20 // --- /// 3236620 // gi|3236620|ref|NC_002951.2|NC_002951.2(GI:57650036):159528-160654(+) Staphylococcus aureus subsp. aureus COL, GENE=cap5G PRODUCT=UDP-N-acetylglucosamine 2-epimerase Cap5G LOCUS=SACOL0142 // ncbi_bacterial // 20 // ---",3.36123408910985
"169","sa_c1059s845_at",1.61869775644595,2.70834621981806,10.0021681498788,1.5e-05,0.000702512247942424,3.09992130860829,"sa_c1059s845_at|3236432 // gi|3236432|ref|NC_002951.2|NC_002951.2(GI:57650036):1192216-1192352(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=antibacterial protein (phenol soluble modulin) LOCUS=SACOL1186 // ncbi_bacterial // 20 // --- /// 57634611 // gi|57634611|ref|NC_002758.2| Staphylococcus aureus subsp. aureus Mu50, complete genome // ncbi_bacterial // 20 // ---",3.07097710455359
"170","sa_c7070s6181_a_at",-1.23085783029739,3.61090002072558,-9.97328489363692,1.6e-05,0.000712475316908358,3.07776507628658,"sa_c7070s6181_a_at|1120305 // gi|1120305|ref|NC_002758.2|NC_002758.2(GI:57634611):393976-394365(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0348 // ncbi_bacterial // 20 // --- /// 1123115 // gi|1123115|ref|NC_002745.2|NC_002745.2(GI:29165615):394019-394408(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0336 // ncbi_bacterial // 20 // --- /// 3236509 // gi|3236509|ref|NC_002951.2|NC_002951.2(GI:57650036):424852-425241(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0419 // ncbi_bacterial // 20 // ---",0.426064031747872
"171","sa_c5333s4606_a_at",1.47867643977434,4.19958054526288,9.92648092326854,1.6e-05,0.000731682243524709,3.04174045687182,"sa_c5333s4606_a_at|1120235 // gi|1120235|ref|NC_002758.2|NC_002758.2(GI:57634611):321211-321870(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to ABC transporter ATP-binding protein LOCUS=SAV0277 // ncbi_bacterial // 20 // --- /// 1123045 // gi|1123045|ref|NC_002745.2|NC_002745.2(GI:29165615):321254-321913(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0266 // ncbi_bacterial // 20 // --- /// 3236683 // gi|3236683|ref|NC_002951.2|NC_002951.2(GI:57650036):302668-303327(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=ABC transporter, ATP-binding protein LOCUS=SACOL0264 // ncbi_bacterial // 20 // ---",2.78692936909057
"172","sa_c3966s9857_a_at",4.22002556710274,6.08415796163828,9.90600289377562,1.6e-05,0.000737880051799812,3.02593120879968,"sa_c3966s9857_a_at|1124642 // gi|1124642|ref|NC_002745.2|NC_002745.2(GI:29165615):2007560-2008011(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1755 // ncbi_bacterial // 20 // ---",18.6360676445835
"173","sa_c9447s10370cs_s_at",2.43699798306484,4.81301738934534,9.88388589950737,1.7e-05,0.00074449292725665,3.0088240469541,"sa_c9447s10370cs_s_at|1122697 // gi|1122697|ref|NC_002758.2|NC_002758.2(GI:57634611):2841096-2841728(-) Staphylococcus aureus subsp. aureus Mu50, GENE=hisI  LOCUS=SAV2672 // ncbi_bacterial // 20 // --- /// 1125394 // gi|1125394|ref|NC_002745.2|NC_002745.2(GI:29165615):2777382-2778014(-) Staphylococcus aureus subsp. aureus N315, GENE=hisI  LOCUS=SA2464 // ncbi_bacterial // 20 // --- /// 3238363 // gi|3238363|ref|NC_002951.2|NC_002951.2(GI:57650036):2770260-2770892(-) Staphylococcus aureus subsp. aureus COL, GENE=hisI  LOCUS=SACOL2696 // ncbi_bacterial // 20 // ---",5.415137545664
"174","sa_c6847s5978_a_at",1.36250903553326,6.09247934884401,9.86852393410722,1.7e-05,0.00074449292725665,2.99692180488526,"sa_c6847s5978_a_at|1120236 // gi|1120236|ref|NC_002758.2|NC_002758.2(GI:57634611):321884-322804(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0278 // ncbi_bacterial // 19 // --- /// 1123046 // gi|1123046|ref|NC_002745.2|NC_002745.2(GI:29165615):321927-322847(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0267 // ncbi_bacterial // 19 // --- /// 3236669 // gi|3236669|ref|NC_002951.2|NC_002951.2(GI:57650036):303341-304261(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0265 // ncbi_bacterial // 19 // ---",2.57131977048419
"175","sa_i3095u_x_at",-1.08707701721813,5.66099811610478,-9.84480362677548,1.7e-05,0.000752657499195578,2.97851133880261,"sa_i3095u_x_at|sa_i3095u // --- // unknown // --- // ---",0.470714102872221
"176","sa_i5637u_x_at",2.12107127762938,3.49832735284747,9.77200923236466,1.8e-05,0.000786074748481313,2.92176595365139,"sa_i5637u_x_at|sa_i5637u // --- // unknown // --- // ---",4.35016848204649
"177","sa_c3651s3133_a_at",1.87885407387928,6.12470994917474,9.7668970959879,1.8e-05,0.000786074748481313,2.91776686352525,"sa_c3651s3133_a_at|1120147 // gi|1120147|ref|NC_002758.2|NC_002758.2(GI:57634611):212862-214502(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=putative indole-3-pyruvate decarboxylase LOCUS=SAV0188 // ncbi_bacterial // 19 // --- /// 1122958 // gi|1122958|ref|NC_002745.2|NC_002745.2(GI:29165615):212901-214541(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0182 // ncbi_bacterial // 19 // --- /// 3236175 // gi|3236175|ref|NC_002951.2|NC_002951.2(GI:57650036):198662-200302(-) Staphylococcus aureus subsp. aureus COL, GENE=ipdC PRODUCT=indole-3-pyruvate decarboxylase LOCUS=SACOL0173 // ncbi_bacterial // 19 // ---",3.67782815980276
"178","sa_c5893s5128_a_at",1.0481339150739,5.64818291897786,9.74346319313029,1.8e-05,0.000794729767128276,2.89941144924399,"sa_c5893s5128_a_at|1120211 // gi|1120211|ref|NC_002758.2|NC_002758.2(GI:57634611):294633-296329(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to teichoic acid biosynthesis protein B LOCUS=SAV0253 // ncbi_bacterial // 20 // --- /// 1123022 // gi|1123022|ref|NC_002745.2|NC_002745.2(GI:29165615):294673-296369(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0243 // ncbi_bacterial // 20 // --- /// 3236704 // gi|3236704|ref|NC_002951.2|NC_002951.2(GI:57650036):275594-277290(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=teichoic acid biosynthesis protein, putative LOCUS=SACOL0238 // ncbi_bacterial // 20 // ---",2.0678534076467
"179","sa_c8244s7224_a_at",1.18008130410305,6.20991763184557,9.71919744851431,1.9e-05,0.000804005646824867,2.88036336788158,"sa_c8244s7224_a_at|1120698 // gi|1120698|ref|NC_002758.2|NC_002758.2(GI:57634611):800717-801261(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0725 // ncbi_bacterial // 20 // --- /// 1123487 // gi|1123487|ref|NC_002745.2|NC_002745.2(GI:29165615):776468-777012(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0680 // ncbi_bacterial // 20 // --- /// 3236290 // gi|3236290|ref|NC_002951.2|NC_002951.2(GI:57650036):808931-809475(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0785 // ncbi_bacterial // 20 // ---",2.26589546314061
"180","sa_c2479s2056_a_at",1.49731638574442,2.60293796732544,9.6924802997016,1.9e-05,0.000814859867608094,2.85934243492476,"sa_c2479s2056_a_at|1120113 // gi|1120113|ref|NC_002758.2|NC_002758.2(GI:57634611):172380-173491(+) Staphylococcus aureus subsp. aureus Mu50, GENE=capF PRODUCT=capsular polysaccharide synthesis enzyme Cap5F LOCUS=SAV0154 // ncbi_bacterial // 20 // --- /// 1122924 // gi|1122924|ref|NC_002745.2|NC_002745.2(GI:29165615):172419-173530(+) Staphylococcus aureus subsp. aureus N315, GENE=capF PRODUCT=capsular polysaccharide synthesis enzyme Cap5F LOCUS=SA0149 // ncbi_bacterial // 20 // --- /// 3236023 // gi|3236023|ref|NC_002951.2|NC_002951.2(GI:57650036):158415-159526(+) Staphylococcus aureus subsp. aureus COL, GENE=cap5F  LOCUS=SACOL0141 // ncbi_bacterial // 20 // ---",2.82317074560555
"181","sa_c7321s6366_a_at",1.14210888374739,5.53056165464198,9.6795518115284,1.9e-05,0.000817873931782043,2.84915202726339,"sa_c7321s6366_a_at|1120404 // gi|1120404|ref|NC_002758.2|NC_002758.2(GI:57634611):491327-491652(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0447 // ncbi_bacterial // 20 // --- /// 1123191 // gi|1123191|ref|NC_002745.2|NC_002745.2(GI:29165615):466812-467137(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0407 // ncbi_bacterial // 20 // --- /// 3236974 // gi|3236974|ref|NC_002951.2|NC_002951.2(GI:57650036):489722-490047(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0488 // ncbi_bacterial // 20 // ---",2.20703404409249
"182","sa_c3556s9823_at",-1.48713635951165,1.51785476320939,-9.62134755985563,2e-05,0.000843248217698582,2.80312582631654,"sa_c3556s9823_at|1121799 // gi|1121799|ref|NC_002758.2|NC_002758.2(GI:57634611):1955162-1955938(-) Staphylococcus aureus subsp. aureus Mu50, GENE=sen PRODUCT=enterotoxin LOCUS=SAV1825 // ncbi_bacterial // 20 // --- /// 1124486 // gi|1124486|ref|NC_002745.2|NC_002745.2(GI:29165615):1877369-1878145(-) Staphylococcus aureus subsp. aureus N315, GENE=sen PRODUCT=enterotoxin SeN LOCUS=SA1643 // ncbi_bacterial // 20 // ---",0.35671990866515
